ID;Year;Month;Country;Country Code;Agency;Organisation;Cluster;Item;Quantity;Province / Branch
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;SHELTER;Kitchen sets - other;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;SHELTER;Tent - standard 16m2 (To be defined);0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;SHELTER;Tents - other;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;SHELTER;Storage Tents;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;SHELTER;Sleeping Mats;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Water Bladder 5000L=>10000L;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Water bladder 1500L => 4000L;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Tap Stand;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Water Purification Tablets 33mg;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Water Purification Tablets 67mg;225000;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Jerry cans Standards (10L);3000;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Jerry Cans - other;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Hygiene kits Standards (To be defined);500;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Hygiene kits - Local/Other ;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Oxfam type Bucket;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Bucket - other;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Soaps;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Water Treatment Plants;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;WATSAN;Desalination Unit;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;HEALTH;Mosquito Nets Standards (To be defined);1000;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;HEALTH;Mosquito Nets - other;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;HEALTH;Basic Unit IEHK ;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;ETC;Emergency Telecom kits;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;ETC;VHF Handsets and Programming Kit;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;ETC;Satellite Phones;2;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;OTHERS;Generators;0;
AUWORLD VISION;2016;Oct;Australia;AU;WORLD VISION;INGO;OTHERS;School bags;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Tarpaulins- other;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Plastic sheeting rolls;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Blankets Standard (to be defined);0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Blankets - other;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Chainsaw;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Shelter Kits -other;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Lamp/Torch;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Solar lanterns;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Ropes;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Kitchen sets - other;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Tent - standard 16m2 (To be defined);0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Tents - other;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Storage Tents;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;SHELTER;Sleeping Mats;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Water Bladder 5000L=>10000L;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Water bladder 1500L => 4000L;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Tap Stand;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Water Purification Tablets 33mg;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Water Purification Tablets 67mg;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Jerry cans Standards (10L);0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Jerry Cans - other;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Hygiene kits Standards (To be defined);0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Hygiene kits - Local/Other ;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Oxfam type Bucket;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Bucket - other;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Soaps;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Water Treatment Plants;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;WATSAN;Desalination Unit;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;HEALTH;Mosquito Nets Standards (To be defined);0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;HEALTH;Mosquito Nets - other;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;HEALTH;Basic Unit IEHK ;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;ETC;Emergency Telecom kits;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;ETC;VHF Handsets and Programming Kit;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;ETC;Satellite Phones;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;OTHERS;Generators;0;
NZADRA;2016;Oct;New Zealand;NZ;ADRA;INGO;OTHERS;School bags;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Tarpaulins- other;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Plastic sheeting rolls;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Blankets Standard (to be defined);0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Blankets - other;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Chainsaw;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Shelter Kits -other;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Lamp/Torch;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Solar lanterns;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Ropes;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Kitchen sets - other;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Tent - standard 16m2 (To be defined);0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Tents - other;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Storage Tents;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;SHELTER;Sleeping Mats;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Water Bladder 5000L=>10000L;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Water bladder 1500L => 4000L;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Tap Stand;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Water Purification Tablets 33mg;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Water Purification Tablets 67mg;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Jerry cans Standards (10L);0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Jerry Cans - other;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Hygiene kits Standards (To be defined);0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Hygiene kits - Local/Other ;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Oxfam type Bucket;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Bucket - other;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Soaps;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Water Treatment Plants;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;WATSAN;Desalination Unit;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;HEALTH;Mosquito Nets Standards (To be defined);0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;HEALTH;Mosquito Nets - other;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;HEALTH;Basic Unit IEHK ;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;ETC;Emergency Telecom kits;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;ETC;VHF Handsets and Programming Kit;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;ETC;Satellite Phones;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;OTHERS;Generators;0;
NZCARE International;2016;Oct;New Zealand;NZ;CARE International;INGO;OTHERS;School bags;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Tarpaulins- other;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Plastic sheeting rolls;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Blankets Standard (to be defined);0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Blankets - other;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Chainsaw;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Shelter Kits -other;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Lamp/Torch;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Solar lanterns;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Ropes;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Kitchen sets - other;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Tent - standard 16m2 (To be defined);0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Tents - other;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Storage Tents;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;SHELTER;Sleeping Mats;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Water Bladder 5000L=>10000L;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Water bladder 1500L => 4000L;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Tap Stand;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Water Purification Tablets 33mg;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Water Purification Tablets 67mg;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Jerry cans Standards (10L);0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Jerry Cans - other;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Hygiene kits Standards (To be defined);0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Hygiene kits - Local/Other ;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Oxfam type Bucket;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Bucket - other;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Soaps;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Water Treatment Plants;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;WATSAN;Desalination Unit;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;HEALTH;Mosquito Nets Standards (To be defined);0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;HEALTH;Mosquito Nets - other;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;HEALTH;Basic Unit IEHK ;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;ETC;Emergency Telecom kits;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;ETC;VHF Handsets and Programming Kit;4;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;ETC;Satellite Phones;1;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;OTHERS;Generators;0;
NZCARITAS;2016;Oct;New Zealand;NZ;CARITAS;INGO;OTHERS;School bags;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);3449;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Tarpaulins- other;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Plastic sheeting rolls;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Blankets Standard (to be defined);5000;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Blankets - other;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Chainsaw;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Shelter Tool Kit Standards (IFRC type);505;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Shelter Kits -other;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Lamp/Torch;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Solar lanterns;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Ropes;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Kitchen sets - Standard (IFRC -Type A);540;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Kitchen sets - other;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Tent - standard 16m2 (To be defined);0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Tents - other;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Storage Tents;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;SHELTER;Sleeping Mats;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Water Bladder 5000L=>10000L;5;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Water bladder 1500L => 4000L;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Tap Stand;5;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Water Purification Tablets 33mg;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Water Purification Tablets 67mg;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Jerry cans Standards (10L);2400;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Jerry Cans - other;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Hygiene kits Standards (To be defined);0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Hygiene kits - Local/Other ;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Oxfam type Bucket;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Bucket - other;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Soaps;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Water Treatment Plants;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;WATSAN;Desalination Unit;4;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;HEALTH;Mosquito Nets Standards (To be defined);1000;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;HEALTH;Mosquito Nets - other;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;HEALTH;Basic Unit IEHK ;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;ETC;Emergency Telecom kits;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;ETC;VHF Handsets and Programming Kit;10;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;ETC;Satellite Phones;1;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;OTHERS;Generators;0;
NZNew Zealand Red Cross;2016;Oct;New Zealand;NZ;New Zealand Red Cross;RCRC;OTHERS;School bags;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);6400;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Tarpaulins- other;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Plastic sheeting rolls;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Blankets Standard (to be defined);0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Blankets - other;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Chainsaw;20;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Shelter Kits -other;200;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Lamp/Torch;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Solar lanterns;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Ropes;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Kitchen sets - other;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Tent - standard 16m2 (To be defined);0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Tents - other;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Storage Tents;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;SHELTER;Sleeping Mats;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Water Bladder 5000L=>10000L;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Water bladder 1500L => 4000L;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Tap Stand;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Water Purification Tablets 33mg;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Water Purification Tablets 67mg;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Jerry cans Standards (10L);5000;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Jerry Cans - other;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Hygiene kits Standards (To be defined);1000;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Hygiene kits - Local/Other ;300;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Oxfam type Bucket;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Bucket - other;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Soaps;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Water Treatment Plants;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;WATSAN;Desalination Unit;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;HEALTH;Mosquito Nets Standards (To be defined);0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;HEALTH;Mosquito Nets - other;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;HEALTH;Basic Unit IEHK ;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;ETC;Emergency Telecom kits;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;ETC;VHF Handsets and Programming Kit;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;ETC;Satellite Phones;0;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;OTHERS;Agriculture Tool Kits Standards (To be defined);200;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;OTHERS;Generators;20;
NZMFAT;2016;Oct;New Zealand;NZ;MFAT;Government Agency;OTHERS;School bags;0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Tarpaulins- other;0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Plastic sheeting rolls;0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Blankets Standard (to be defined);0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Blankets - other;0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Chainsaw;0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Shelter Kits -other;0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Lamp/Torch;0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Solar lanterns;0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Ropes;0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Kitchen sets - other;0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Tent - standard 16m2 (To be defined);0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Tents - other;0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Storage Tents;0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;SHELTER;Sleeping Mats;0;
NZOXFAM;2016;Oct;New Zealand;NZ;OXFAM;INGO;WATSAN;Water Bladder 5000L=>10000L;0;
